OrderNumber,OrderDate,Customer_Name_Index,Channel,Currency_Code,Warehouse_Code,Delivery_Regoin_index,Product_Index,Product_Quantity,Unit_Price,Line_Total,Total_Unit_Cost
SO - 004519,12/20/2021,18,Wholesale,USD,NXH382,81,14,9,2297.76,20679.84,2713.22
SO - 004520,3/8/2022,10,Wholesale,USD,FLR025,805,12,11,4706.12,51767.32,6791.92
SO - 004521,9/6/2021,1,Export,USD,AXW291,371,25,12,4951.91,59422.92,7796.35
SO - 004522,10/9/2021,19,Wholesale,USD,AXW291,121,5,9,2204.74,19842.66,2603.38
SO - 004523,5/4/2022,19,Wholesale,USD,GUT930,136,5,1,498.38,498.38,65.39
SO - 004524,10/21/2021,8,Export,USD,GUT930,184,10,6,2806.34,16838.04,2209.17
SO - 004525,12/13/2021,8,Distributor,USD,AXW291,801,16,15,343.91,5158.65,676.82
SO - 004526,1/6/2021,11,Export,USD,GUT930,168,19,6,314.87,1889.22,247.87
SO - 004527,2/20/2022,14,Distributor,USD,NXH382,131,24,7,3179.25,22254.75,2919.85
SO - 004528,3/18/2021,7,Wholesale,USD,GUT930,952,30,9,3557.73,32019.57,4201
SO - 004529,2/11/2021,14,Wholesale,USD,FLR025,265,8,15,3904.65,58569.75,7684.41
SO - 004530,7/31/2021,14,Distributor,USD,FLR025,46,12,11,4661.95,51281.45,6728.18
SO - 004531,9/7/2021,8,Export,USD,NXH382,627,1,1,2432.96,2432.96,319.21
SO - 004532,12/11/2021,19,Wholesale,USD,GUT930,407,5,13,2576.57,33495.41,4394.63
SO - 004533,6/1/2021,4,Export,USD,FLR025,105,11,8,928.45,7427.6,974.51
SO - 004534,3/14/2021,20,Export,USD,NXH382,697,25,1,4377.59,4377.59,574.34
SO - 004535,7/6/2021,2,Distributor,USD,AXW291,455,26,11,2470.87,27179.57,3565.99
SO - 004536,8/16/2021,7,Wholesale,USD,AXW291,311,11,15,465.58,6983.7,916.27
SO - 004537,4/28/2021,5,Export,USD,GUT930,619,11,10,2975.14,29751.4,3903.41
SO - 004538,11/12/2021,3,Wholesale,USD,GUT930,338,12,15,3330.83,49962.45,6555.12
SO - 004539,12/30/2021,24,Export,USD,GUT930,326,5,7,4596.93,32178.51,4221.85
SO - 004540,2/25/2021,14,Distributor,USD,GUT930,423,18,6,1297.31,7783.86,1021.25
SO - 004541,4/11/2021,15,Export,USD,FLR025,869,16,14,1571.09,21995.26,2885.8
SO - 004542,8/15/2021,15,Export,USD,FLR025,222,13,13,610.09,7931.17,1040.58
SO - 004543,8/13/2021,10,Distributor,USD,NXH382,611,12,5,1394.19,6970.95,914.6
SO - 004544,6/19/2021,25,Distributor,USD,GUT930,166,29,8,3300.22,26401.76,3463.94
SO - 004545,3/10/2022,12,Distributor,USD,AXW291,213,28,13,4118.95,53546.35,7025.34
SO - 004546,5/3/2022,24,Export,USD,FLR025,427,15,7,3764.61,26352.27,3457.44
SO - 004547,1/26/2022,20,Distributor,USD,GUT930,751,11,4,513.47,2053.88,269.47
SO - 004548,1/5/2022,3,Export,USD,FLR025,825,22,12,417.72,5012.64,657.66
SO - 004549,2/16/2021,20,Export,USD,NXH382,38,7,8,3777.48,30219.84,3964.87
SO - 004550,4/20/2021,21,Wholesale,USD,AXW291,500,7,2,4391.63,8783.26,1152.37
SO - 004551,1/30/2021,6,Wholesale,USD,FLR025,162,19,3,679.32,2037.96,267.38
SO - 004552,7/5/2021,5,Export,USD,GUT930,481,19,15,266.85,4002.75,525.16
SO - 004553,11/7/2021,22,Export,USD,FLR025,90,28,3,3827.04,11481.12,1506.33
SO - 004554,8/3/2021,16,Wholesale,USD,GUT930,653,1,3,4728.06,14184.18,1860.98
SO - 004555,7/4/2021,13,Wholesale,USD,AXW291,382,11,8,3575.31,28602.48,3752.67
SO - 004556,2/14/2022,13,Export,USD,FLR025,337,16,7,4161.53,29130.71,3821.98
SO - 004557,1/13/2022,17,Distributor,USD,GUT930,431,30,13,4400.77,57210.01,7506.01
SO - 004558,12/30/2021,14,Export,USD,NXH382,81,27,10,1077.12,10771.2,1413.19
SO - 004559,5/10/2022,6,Wholesale,USD,AXW291,921,8,5,1181.33,5906.65,774.96
SO - 004560,1/19/2021,19,Distributor,USD,FLR025,669,26,10,1844.46,18444.6,2419.95
SO - 004561,5/9/2022,11,Wholesale,USD,GUT930,503,25,8,1180.78,9446.24,1239.36
SO - 004562,8/8/2021,7,Export,USD,NXH382,782,2,6,3158.01,18948.06,2486
SO - 004563,4/1/2022,2,Wholesale,USD,AXW291,647,19,14,3580.74,50130.36,6577.15
SO - 004564,5/7/2022,2,Wholesale,USD,NXH382,712,25,6,4600.89,27605.34,3621.85
SO - 004565,4/10/2022,13,Export,USD,NXH382,665,2,14,4555.68,63779.52,8367.94
SO - 004566,4/30/2021,22,Distributor,USD,NXH382,211,27,2,4080.77,8161.54,1070.8
SO - 004567,4/21/2022,15,Distributor,USD,NXH382,808,23,1,4508.43,4508.43,591.51
SO - 004568,10/18/2021,4,Distributor,USD,NXH382,195,18,7,3650.89,25556.23,3353
SO - 004569,2/1/2022,14,Distributor,USD,AXW291,59,11,5,3948.6,19743,2590.3
SO - 004570,12/18/2021,11,Export,USD,AXW291,620,12,3,3645.03,10935.09,1434.69
SO - 004571,7/10/2021,1,Export,USD,FLR025,700,26,11,3489.87,38388.57,5036.62
SO - 004572,3/30/2022,14,Distributor,USD,AXW291,845,1,3,2113.5,6340.5,831.88
SO - 004573,3/14/2021,6,Export,USD,GUT930,117,12,14,564.63,7904.82,1037.12
SO - 004574,4/17/2021,18,Distributor,USD,FLR025,875,26,2,504,1008,132.25
SO - 004575,8/31/2021,6,Export,USD,GUT930,732,26,4,4640.96,18563.84,2435.59
SO - 004576,4/12/2022,2,Wholesale,USD,NXH382,877,3,14,3696.84,51755.76,6790.41
SO - 004577,6/8/2021,5,Wholesale,USD,AXW291,163,2,1,2356.78,2356.78,309.21
SO - 004578,9/17/2021,12,Wholesale,USD,FLR025,634,7,1,639.8,639.8,83.94
SO - 004579,10/13/2021,6,Export,USD,FLR025,422,18,2,4020.36,8040.72,1054.95
SO - 004580,3/25/2021,20,Wholesale,USD,FLR025,786,22,10,4225.12,42251.2,5543.4
SO - 004581,1/22/2021,22,Wholesale,USD,FLR025,223,17,13,281.08,3654.04,479.41
SO - 004582,7/31/2021,22,Wholesale,USD,AXW291,869,25,10,3979.75,39797.5,5221.47
SO - 004583,2/3/2021,24,Wholesale,USD,GUT930,736,5,1,3795.16,3795.16,497.93
SO - 004584,11/27/2021,8,Export,USD,AXW291,605,19,7,509.66,3567.62,468.08
SO - 004585,9/10/2021,20,Wholesale,USD,FLR025,526,20,11,1503.8,16541.8,2170.3
SO - 004586,10/30/2021,11,Wholesale,USD,GUT930,204,22,2,4496.94,8993.88,1180.01
SO - 004587,3/31/2022,4,Export,USD,GUT930,219,30,5,805.41,4027.05,528.35
SO - 004588,3/27/2022,22,Wholesale,USD,GUT930,47,12,4,673.58,2694.32,353.5
SO - 004589,8/4/2021,11,Export,USD,FLR025,933,20,14,3407.87,47710.18,6259.62
SO - 004590,4/15/2022,21,Export,USD,AXW291,521,14,4,2451.41,9805.64,1286.51
SO - 004591,4/11/2022,6,Distributor,USD,NXH382,713,13,6,4195.03,25170.18,3302.35
SO - 004592,7/23/2021,25,Export,USD,FLR025,120,23,2,2318.77,4637.54,608.45
SO - 004593,1/18/2021,4,Wholesale,USD,FLR025,940,23,4,4004.68,16018.72,2101.67
SO - 004594,5/7/2022,20,Export,USD,GUT930,192,3,3,2139.39,6418.17,842.07
SO - 004595,12/15/2021,6,Distributor,USD,NXH382,270,8,7,2964.19,20749.33,2722.33
SO - 004596,11/12/2021,12,Export,USD,NXH382,749,14,7,767.75,5374.25,705.11
SO - 004597,1/22/2022,15,Export,USD,NXH382,323,20,10,4993.87,49938.7,6552.01
SO - 004598,7/12/2021,25,Export,USD,FLR025,474,23,5,3834.37,19171.85,2515.37
SO - 004599,2/11/2022,16,Wholesale,USD,NXH382,454,24,7,744.59,5212.13,683.84
SO - 004600,2/20/2022,8,Wholesale,USD,NXH382,178,9,5,3243.8,16219,2127.95
SO - 004601,11/6/2021,9,Wholesale,USD,GUT930,535,18,14,4411.7,61763.8,8103.47
SO - 004602,1/29/2022,4,Wholesale,USD,AXW291,131,22,1,2883.37,2883.37,378.3
SO - 004603,1/11/2022,2,Wholesale,USD,AXW291,218,16,9,3460.19,31141.71,4085.82
SO - 004604,3/11/2021,2,Wholesale,USD,GUT930,706,15,5,1960.5,9802.5,1286.1
SO - 004605,7/2/2021,22,Distributor,USD,FLR025,479,21,9,4631.66,41684.94,5469.11
SO - 004606,3/3/2022,25,Export,USD,AXW291,706,12,10,1386.54,13865.4,1819.15
SO - 004607,4/27/2021,21,Distributor,USD,GUT930,977,22,14,3080.35,43124.9,5658.03
SO - 004608,5/19/2021,4,Wholesale,USD,NXH382,650,8,6,1152.14,6912.84,906.97
SO - 004609,1/23/2021,1,Export,USD,AXW291,383,13,2,4036.1,8072.2,1059.08
SO - 004610,4/2/2022,25,Wholesale,USD,GUT930,734,3,14,2995.89,41942.46,5502.89
SO - 004611,4/8/2021,21,Distributor,USD,GUT930,818,17,6,433.47,2600.82,341.23
SO - 004612,4/4/2021,12,Wholesale,USD,AXW291,233,24,15,1976.89,29653.35,3890.55
SO - 004613,2/18/2022,15,Wholesale,USD,AXW291,616,27,8,2592.87,20742.96,2721.5
SO - 004614,5/20/2021,22,Export,USD,FLR025,310,30,4,2414.71,9658.84,1267.25
SO - 004615,1/4/2021,15,Distributor,USD,NXH382,918,17,1,4402.54,4402.54,577.62
SO - 004616,1/11/2022,8,Export,USD,FLR025,971,8,7,1459.98,10219.86,1340.86
SO - 004617,12/25/2021,7,Export,USD,NXH382,233,22,13,2655.45,34520.85,4529.17
SO - 004618,7/14/2021,16,Distributor,USD,AXW291,708,12,8,751.79,6014.32,789.08
SO - 004619,2/1/2021,13,Distributor,USD,GUT930,566,14,4,4573.69,18294.76,2400.29
SO - 004620,10/26/2021,11,Distributor,USD,FLR025,412,5,7,4145.29,29017.03,3807.06
SO - 004621,9/6/2021,17,Export,USD,FLR025,489,19,10,2436,24360,3196.06
SO - 004622,10/6/2021,19,Distributor,USD,FLR025,851,27,8,2966.23,23729.84,3113.38
SO - 004623,5/7/2021,21,Wholesale,USD,NXH382,710,1,14,4461.12,62455.68,8194.25
SO - 004624,7/10/2021,4,Distributor,USD,GUT930,963,13,13,2870.81,37320.53,4896.49
SO - 004625,7/14/2021,20,Export,USD,NXH382,579,4,5,2041.51,10207.55,1339.24
SO - 004626,1/2/2021,18,Wholesale,USD,NXH382,504,22,1,1407.01,1407.01,184.6
SO - 004627,2/9/2021,14,Wholesale,USD,NXH382,251,11,13,253.04,3289.52,431.59
SO - 004628,11/9/2021,5,Distributor,USD,FLR025,190,16,9,1809.58,16286.22,2136.77
SO - 004629,3/3/2022,14,Distributor,USD,GUT930,206,10,6,4596.41,27578.46,3618.32
SO - 004630,2/21/2022,1,Wholesale,USD,NXH382,945,18,5,200.45,1002.25,131.5
SO - 004631,1/15/2021,16,Export,USD,NXH382,449,30,11,3995.1,43946.1,5765.77
SO - 004632,8/13/2021,1,Wholesale,USD,GUT930,754,5,8,613.18,4905.44,643.6
SO - 004633,1/8/2021,25,Wholesale,USD,NXH382,867,8,5,4037.88,20189.4,2648.87
SO - 004634,7/19/2021,22,Export,USD,AXW291,9,24,9,2336.15,21025.35,2758.55
SO - 004635,3/9/2021,22,Distributor,USD,GUT930,987,10,3,2735.23,8205.69,1076.59
SO - 004636,3/29/2022,2,Distributor,USD,FLR025,490,26,5,3699.27,18496.35,2426.74
SO - 004637,9/8/2021,22,Distributor,USD,GUT930,908,9,9,1841.63,16574.67,2174.61
SO - 004638,1/3/2021,10,Export,USD,GUT930,793,18,6,1724.64,10347.84,1357.65
SO - 004639,9/17/2021,1,Wholesale,USD,AXW291,930,13,8,893.56,7148.48,937.89
SO - 004640,4/15/2021,19,Distributor,USD,GUT930,408,1,15,770.62,11559.3,1516.59
SO - 004641,7/2/2021,12,Wholesale,USD,GUT930,70,27,6,1834.82,11008.92,1444.38
SO - 004642,6/16/2021,2,Wholesale,USD,AXW291,103,20,6,3572.37,21434.22,2812.19
SO - 004643,4/29/2022,2,Wholesale,USD,FLR025,701,19,10,3188.52,31885.2,4183.37
SO - 004644,1/4/2021,23,Export,USD,FLR025,636,4,12,1695.24,20342.88,2669.01
SO - 004645,9/8/2021,18,Distributor,USD,FLR025,780,5,10,1629.92,16299.2,2138.47
SO - 004646,1/16/2021,24,Export,USD,AXW291,642,29,4,3974.04,15896.16,2085.59
SO - 004647,5/16/2022,11,Wholesale,USD,FLR025,112,3,7,337.44,2362.08,309.91
SO - 004648,11/20/2021,16,Wholesale,USD,GUT930,44,17,2,1260.62,2521.24,330.79
SO - 004649,11/30/2021,13,Export,USD,AXW291,58,21,9,2547.71,22929.39,3008.36
SO - 004650,5/16/2022,21,Wholesale,USD,GUT930,287,27,15,3922.14,58832.1,7718.83
SO - 004651,9/3/2021,13,Wholesale,USD,FLR025,809,4,3,1160.26,3480.78,456.68
SO - 004652,10/23/2021,24,Wholesale,USD,NXH382,529,25,9,3344.08,30096.72,3948.72
SO - 004653,3/3/2022,2,Wholesale,USD,FLR025,445,16,14,850.49,11906.86,1562.19
SO - 004654,2/9/2021,9,Distributor,USD,FLR025,289,18,4,1069.03,4276.12,561.03
SO - 004655,4/26/2022,6,Distributor,USD,AXW291,826,10,13,4900.67,63708.71,8358.65
SO - 004656,2/18/2022,7,Export,USD,NXH382,649,28,13,3296,42848,5621.7
SO - 004657,5/14/2021,10,Distributor,USD,AXW291,384,1,3,1176.8,3530.4,463.19
SO - 004658,1/9/2022,17,Export,USD,AXW291,519,29,12,3002.41,36028.92,4727.03
SO - 004659,2/3/2021,17,Distributor,USD,FLR025,831,14,3,1460.17,4380.51,574.73
SO - 004660,5/28/2021,20,Distributor,USD,NXH382,459,23,9,2344.94,21104.46,2768.93
SO - 004661,7/17/2021,24,Export,USD,NXH382,369,3,4,4590.85,18363.4,2409.3
SO - 004662,8/3/2021,19,Distributor,USD,NXH382,437,15,11,4452.54,48977.94,6425.96
SO - 004663,12/1/2021,8,Export,USD,NXH382,190,22,5,1864.99,9324.95,1223.44
SO - 004664,9/28/2021,8,Wholesale,USD,NXH382,119,9,5,2666.22,13331.1,1749.05
SO - 004665,3/23/2022,20,Wholesale,USD,NXH382,252,21,13,3995.47,51941.11,6814.73
SO - 004666,2/27/2021,15,Export,USD,GUT930,222,28,10,3492.51,34925.1,4582.21
SO - 004667,9/2/2021,12,Wholesale,USD,NXH382,284,4,6,800.02,4800.12,629.78
SO - 004668,7/3/2021,11,Distributor,USD,GUT930,745,23,10,1709.51,17095.1,2242.89
SO - 004669,3/11/2021,17,Distributor,USD,FLR025,136,19,15,2511.39,37670.85,4942.45
SO - 004670,5/24/2021,19,Export,USD,FLR025,80,27,15,2365.2,35478,4654.75
SO - 004671,11/21/2021,16,Wholesale,USD,NXH382,976,9,15,126.27,1894.05,248.5
SO - 004672,7/26/2021,1,Wholesale,USD,FLR025,920,26,5,1573.24,7866.2,1032.05
SO - 004673,5/12/2021,19,Distributor,USD,AXW291,238,5,4,4330.86,17323.44,2272.85
SO - 004674,3/6/2021,21,Wholesale,USD,NXH382,379,24,13,2191.76,28492.88,3738.29
SO - 004675,2/14/2021,3,Distributor,USD,GUT930,68,23,14,1631,22834,2995.84
SO - 004676,9/19/2021,9,Distributor,USD,NXH382,275,25,1,2941.76,2941.76,385.96
SO - 004677,10/25/2021,14,Distributor,USD,GUT930,923,24,1,727.68,727.68,95.47
SO - 004678,3/20/2021,10,Distributor,USD,NXH382,128,8,3,4458.23,13374.69,1754.77
SO - 004679,1/24/2022,20,Distributor,USD,FLR025,505,2,11,2304.48,25349.28,3325.85
SO - 004680,8/4/2021,7,Distributor,USD,AXW291,261,21,3,1928.79,5786.37,759.18
SO - 004681,2/9/2021,11,Distributor,USD,NXH382,106,6,10,3502.79,35027.9,4595.7
SO - 004682,2/27/2021,7,Wholesale,USD,GUT930,527,2,7,2868.43,20079.01,2634.39
SO - 004683,6/5/2021,19,Distributor,USD,NXH382,477,19,15,4703,70545,9255.58
SO - 004684,2/26/2022,15,Export,USD,AXW291,889,30,14,3858.42,54017.88,7087.2
SO - 004685,1/12/2021,4,Distributor,USD,FLR025,647,22,9,1837.43,16536.87,2169.65
SO - 004686,10/25/2021,8,Distributor,USD,GUT930,996,10,5,2942.93,14714.65,1930.58
SO - 004687,11/1/2021,13,Distributor,USD,GUT930,186,28,12,3034.21,36410.52,4777.1
SO - 004688,1/25/2021,8,Wholesale,USD,FLR025,714,1,15,2613.95,39209.25,5144.29
SO - 004689,10/5/2021,1,Distributor,USD,NXH382,632,18,1,1214.54,1214.54,159.35
SO - 004690,4/24/2021,13,Distributor,USD,GUT930,44,8,10,3931.51,39315.1,5158.18
SO - 004691,8/1/2021,7,Distributor,USD,FLR025,859,25,12,1530.66,18367.92,2409.89
SO - 004692,11/4/2021,17,Export,USD,FLR025,588,21,13,2571.23,33425.99,4385.52
SO - 004693,1/21/2022,7,Distributor,USD,NXH382,589,8,2,808.66,1617.32,212.19
SO - 004694,10/10/2021,6,Wholesale,USD,GUT930,738,12,14,768.29,10756.06,1411.21
SO - 004695,4/3/2022,12,Wholesale,USD,FLR025,89,17,1,2953.48,2953.48,387.5
SO - 004696,2/8/2022,1,Wholesale,USD,GUT930,864,2,8,4371.59,34972.72,4588.46
SO - 004697,3/8/2021,7,Wholesale,USD,GUT930,501,23,7,1006.93,7048.51,924.77
SO - 004698,1/17/2022,1,Export,USD,GUT930,197,14,9,682.62,6143.58,806.04
SO - 004699,10/16/2021,18,Distributor,USD,FLR025,197,13,9,4995.35,44958.15,5898.55
SO - 004700,3/16/2021,17,Export,USD,GUT930,725,29,13,1287.02,16731.26,2195.16
SO - 004701,9/22/2021,12,Wholesale,USD,NXH382,60,21,2,2022.99,4045.98,530.84
SO - 004702,5/6/2021,17,Distributor,USD,NXH382,569,28,2,248.03,496.06,65.08
SO - 004703,5/12/2022,12,Distributor,USD,NXH382,182,9,1,3684.74,3684.74,483.44
SO - 004704,3/30/2022,7,Distributor,USD,FLR025,22,2,15,1517.04,22755.6,2985.56
SO - 004705,4/29/2021,21,Distributor,USD,FLR025,597,27,9,2488.03,22392.27,2937.89
SO - 004706,3/22/2022,18,Export,USD,FLR025,821,8,6,1788.25,10729.5,1407.72
SO - 004707,2/19/2021,4,Distributor,USD,AXW291,753,11,4,394.35,1577.4,206.96
SO - 004708,7/10/2021,1,Export,USD,AXW291,457,14,13,3031.11,39404.43,5169.9
SO - 004709,1/13/2021,17,Distributor,USD,AXW291,674,10,10,3938.38,39383.8,5167.19
SO - 004710,8/19/2021,17,Wholesale,USD,AXW291,806,28,2,3823.54,7647.08,1003.3
SO - 004711,7/20/2021,12,Distributor,USD,GUT930,886,21,10,4192.24,41922.4,5500.26
SO - 004712,5/7/2022,3,Distributor,USD,FLR025,443,22,7,1216.78,8517.46,1117.5
SO - 004713,6/19/2021,4,Distributor,USD,NXH382,858,17,13,3228.52,41970.76,5506.61
SO - 004714,10/13/2021,3,Export,USD,AXW291,482,9,2,4808.79,9617.58,1261.84
SO - 004715,6/30/2021,24,Export,USD,GUT930,64,11,2,4432.34,8864.68,1163.05
SO - 004716,12/15/2021,6,Wholesale,USD,AXW291,932,26,14,4894.4,68521.6,8990.1
SO - 004717,4/7/2022,25,Distributor,USD,AXW291,663,5,4,744.3,2977.2,390.61
SO - 004718,12/17/2021,2,Distributor,USD,NXH382,674,30,1,1433.2,1433.2,188.04
SO - 004719,2/28/2022,20,Wholesale,USD,FLR025,658,28,9,4560.89,41048.01,5385.54
SO - 004720,12/22/2021,13,Distributor,USD,FLR025,354,2,1,1229.13,1229.13,161.26
SO - 004721,12/20/2021,14,Wholesale,USD,NXH382,562,29,6,3691.75,22150.5,2906.17
SO - 004722,7/2/2021,12,Export,USD,AXW291,51,4,3,4904.78,14714.34,1930.54
SO - 004723,1/21/2021,6,Wholesale,USD,FLR025,990,6,6,1665.35,9992.1,1310.97
SO - 004724,12/18/2021,19,Distributor,USD,FLR025,586,16,9,2390.83,21517.47,2823.11
SO - 004725,12/22/2021,23,Export,USD,AXW291,702,10,6,2418.45,14510.7,1903.82
SO - 004726,4/4/2021,6,Export,USD,GUT930,767,9,14,4788.77,67042.78,8796.08
SO - 004727,10/15/2021,21,Distributor,USD,FLR025,978,1,3,438.98,1316.94,172.78
SO - 004728,5/28/2021,23,Export,USD,GUT930,635,15,14,3337.83,46729.62,6130.97
SO - 004729,3/6/2022,10,Distributor,USD,AXW291,415,19,1,3495,3495,458.55
SO - 004730,4/14/2021,2,Wholesale,USD,AXW291,809,26,14,2504.43,35062.02,4600.17
SO - 004731,5/10/2021,1,Wholesale,USD,GUT930,536,30,14,3895.16,54532.24,7154.69
SO - 004732,5/12/2022,12,Distributor,USD,GUT930,23,26,12,1363.17,16358.04,2146.19
SO - 004733,9/30/2021,13,Export,USD,NXH382,795,12,14,1444.32,20220.48,2652.95
SO - 004734,3/19/2022,6,Wholesale,USD,FLR025,218,12,4,1731.44,6925.76,908.67
SO - 004735,10/31/2021,20,Distributor,USD,NXH382,469,7,10,2680.89,26808.9,3517.35
SO - 004736,8/18/2021,1,Wholesale,USD,NXH382,726,14,7,3535.89,24751.23,3247.39
SO - 004737,2/3/2021,2,Distributor,USD,GUT930,743,23,14,1695.52,23737.28,3114.36
SO - 004738,8/30/2021,1,Export,USD,NXH382,58,15,8,3872.25,30978,4064.34
SO - 004739,2/8/2022,5,Export,USD,GUT930,45,11,11,2329.04,25619.44,3361.3
SO - 004740,2/9/2022,17,Distributor,USD,FLR025,110,17,15,3404.96,51074.4,6701.01
SO - 004741,12/7/2021,9,Export,USD,AXW291,103,14,14,985.26,13793.64,1809.74
SO - 004742,2/21/2022,11,Distributor,USD,GUT930,574,7,2,608.35,1216.7,159.63
SO - 004743,5/8/2022,11,Distributor,USD,FLR025,747,21,8,959.22,7673.76,1006.81
SO - 004744,3/31/2022,18,Export,USD,NXH382,173,16,11,254.2,2796.2,366.86
SO - 004745,12/25/2021,21,Export,USD,AXW291,288,20,13,2205.48,28671.24,3761.7
SO - 004746,3/23/2022,25,Distributor,USD,NXH382,527,19,13,2442.8,31756.4,4166.47
SO - 004747,10/2/2021,9,Export,USD,FLR025,769,26,8,746.74,5973.92,783.78
SO - 004748,2/28/2022,17,Wholesale,USD,NXH382,589,6,11,960.13,10561.43,1385.67
SO - 004749,2/17/2021,15,Wholesale,USD,GUT930,301,2,14,731.46,10240.44,1343.56
SO - 004750,9/26/2021,5,Export,USD,AXW291,692,8,3,4469.09,13407.27,1759.05
SO - 004751,4/7/2022,3,Wholesale,USD,GUT930,194,15,13,2979.54,38734.02,5081.94
SO - 004752,3/23/2022,8,Distributor,USD,NXH382,166,1,12,1099.59,13195.08,1731.21
SO - 004753,2/3/2022,8,Distributor,USD,NXH382,620,10,14,1118.95,15665.3,2055.3
SO - 004754,8/3/2021,23,Wholesale,USD,AXW291,374,16,5,649.7,3248.5,426.21
SO - 004755,2/19/2021,19,Wholesale,USD,AXW291,637,5,7,1802.83,12619.81,1655.73
SO - 004756,2/24/2021,9,Wholesale,USD,GUT930,49,26,12,893.15,10717.8,1406.19
SO - 004757,3/7/2022,1,Wholesale,USD,GUT930,413,2,6,635.77,3814.62,500.48
SO - 004758,2/6/2021,7,Export,USD,FLR025,463,2,7,3277.86,22945.02,3010.41
SO - 004759,11/13/2021,12,Distributor,USD,GUT930,734,27,10,2306.91,23069.1,3026.69
SO - 004760,2/22/2021,19,Distributor,USD,AXW291,782,8,9,1930.6,17375.4,2279.67
SO - 004761,4/10/2022,8,Wholesale,USD,GUT930,131,10,3,2081.59,6244.77,819.32
SO - 004762,4/29/2021,1,Export,USD,GUT930,875,20,4,549.3,2197.2,288.27
SO - 004763,3/26/2022,2,Wholesale,USD,GUT930,432,21,3,3718.66,11155.98,1463.68
SO - 004764,8/30/2021,24,Export,USD,FLR025,873,20,6,1398.58,8391.48,1100.97
SO - 004765,8/12/2021,5,Distributor,USD,FLR025,754,26,10,1865.65,18656.5,2447.75
SO - 004766,8/8/2021,17,Export,USD,NXH382,731,1,13,3474.36,45166.68,5925.91
SO - 004767,7/30/2021,23,Export,USD,GUT930,167,2,13,349.58,4544.54,596.25
SO - 004768,3/1/2022,16,Distributor,USD,NXH382,449,5,8,3771.89,30175.12,3959.01
SO - 004769,6/25/2021,8,Distributor,USD,GUT930,678,24,12,1030.85,12370.2,1622.98
SO - 004770,2/12/2021,23,Distributor,USD,FLR025,654,22,11,2486.71,27353.81,3588.85
SO - 004771,2/24/2022,2,Export,USD,GUT930,681,9,4,2123.23,8492.92,1114.28
SO - 004772,4/21/2022,18,Wholesale,USD,AXW291,712,2,13,2930.22,38092.86,4997.82
SO - 004773,3/31/2022,11,Wholesale,USD,AXW291,536,6,14,1365.26,19113.64,2507.73
SO - 004774,12/19/2021,7,Export,USD,AXW291,791,29,7,2324.79,16273.53,2135.1
SO - 004775,11/25/2021,7,Distributor,USD,NXH382,59,28,14,4185.5,58597,7687.99
SO - 004776,11/29/2021,5,Export,USD,FLR025,388,8,5,1830.31,9151.55,1200.69
SO - 004777,1/22/2021,4,Export,USD,GUT930,935,1,4,2368.78,9475.12,1243.15
SO - 004778,6/19/2021,11,Export,USD,NXH382,541,28,7,4542.38,31796.66,4171.75
SO - 004779,2/17/2021,7,Wholesale,USD,GUT930,404,20,14,892.05,12488.7,1638.53
SO - 004780,1/8/2021,8,Export,USD,FLR025,184,19,11,3756.84,41325.24,5421.91
SO - 004781,3/25/2021,22,Wholesale,USD,AXW291,878,1,1,3550.83,3550.83,465.87
SO - 004782,8/12/2021,18,Wholesale,USD,NXH382,321,13,4,2717.33,10869.32,1426.07
SO - 004783,3/30/2022,10,Wholesale,USD,AXW291,580,12,14,981.65,13743.1,1803.11
SO - 004784,2/22/2021,21,Distributor,USD,AXW291,108,19,11,3579.45,39373.95,5165.9
SO - 004785,2/25/2021,2,Distributor,USD,GUT930,289,5,5,131.28,656.4,86.12
SO - 004786,7/5/2021,6,Export,USD,NXH382,545,23,4,4749.12,18996.48,2492.36
SO - 004787,5/24/2021,4,Distributor,USD,FLR025,999,2,12,4190.69,50288.28,6597.87
SO - 004788,12/14/2021,21,Export,USD,FLR025,256,10,13,1973.58,25656.54,3366.16
SO - 004789,11/4/2021,3,Export,USD,AXW291,241,9,8,2848.46,22787.68,2989.77
SO - 004790,11/10/2021,24,Export,USD,NXH382,424,25,11,706.19,7768.09,1019.18
SO - 004791,5/14/2022,19,Distributor,USD,FLR025,518,4,8,113.39,907.12,119.02
SO - 004792,4/9/2022,9,Export,USD,FLR025,930,21,11,1713.53,18848.83,2472.99
SO - 004793,6/14/2021,17,Export,USD,GUT930,646,11,7,4693,32851,4310.08
SO - 004794,1/28/2022,10,Export,USD,NXH382,63,28,6,2981.56,17889.36,2347.1
SO - 004795,7/23/2021,1,Wholesale,USD,GUT930,388,7,1,4923.59,4923.59,645.98
SO - 004796,5/13/2022,11,Wholesale,USD,GUT930,51,18,13,3996.4,51953.2,6816.31
SO - 004797,11/26/2021,17,Wholesale,USD,GUT930,171,19,15,2923.96,43859.4,5754.4
SO - 004798,1/20/2021,13,Export,USD,NXH382,876,1,3,3538.61,10615.83,1392.81
SO - 004799,1/19/2022,13,Export,USD,NXH382,545,5,11,4235.2,46587.2,6112.29
SO - 004800,7/4/2021,9,Distributor,USD,NXH382,591,12,8,1257.22,10057.76,1319.59
SO - 004801,4/7/2022,25,Distributor,USD,FLR025,360,16,8,1089.73,8717.84,1143.79
